name,pred,d7ft_0,d7ft_1,d7ft_2,d7ft_3,d7ft_4,d7ft_5,d7ft_6,d7ft_7,d7ft_8,true
ISIC_0034246,0.8650603245572125,0.0031046334,0.0029284146,0.006567205,0.0026297683,0.0025076712,0.014973566,0.7630284,0.20100291,0.0032574234,1
ISIC_0034162,0.13094726353354694,0.0013323398,0.010667832,0.2624042,0.0013977898,0.0013411702,0.006394084,0.024871288,0.48070475,0.21088651,1
ISIC_0033879,0.05259294151499555,0.0019017479,0.0014516932,0.0035431867,0.0016401248,0.0016100655,0.00364847,0.003945148,0.9780135,0.004246227,0
ISIC_0029779,0.05340602614912853,0.00023775997,0.013065751,0.03247906,0.00023643642,0.0002074074,0.9287217,0.004089248,0.018539064,0.002423574,0
ISIC_0030085,0.3334685668621973,0.0016488715,0.073120035,0.090932354,0.0015146888,0.0015774254,0.1122994,0.12412115,0.5846129,0.010173081,0
ISIC_0029752,0.06045523768793666,0.0045023933,0.011180058,0.07729245,0.003936771,0.0036499691,0.5839509,0.005419641,0.2983991,0.011668864,0
ISIC_0034048,0.293755270740277,0.00308188,0.06148941,0.32581112,0.0030262447,0.0031776296,0.016590394,0.09997239,0.263422,0.22342896,1
ISIC_0025152,0.1309696451566486,0.003999083,0.012959522,0.012396228,0.0039376747,0.003502652,0.1320387,0.02487892,0.79838157,0.0079057645,0
ISIC_0033902,0.6812066682781025,0.0011991033,0.0028520986,0.011277204,0.0011708912,0.0010149776,0.3751433,0.46020684,0.14230919,0.004826372,1
ISIC_0033546,0.15241005919610115,0.002405416,0.0078591695,0.026685992,0.0024846562,0.0023239886,0.06295895,0.032554906,0.69790334,0.1648236,1
ISIC_0026391,0.21393181535352163,0.0023578561,0.0050999387,0.020770848,0.0022890682,0.0023050634,0.09177109,0.058389265,0.813993,0.0030237928,0
ISIC_0027822,0.05757767445857122,0.0008340985,0.006618312,0.85549605,0.0009089154,0.0007872754,0.013830751,0.0048594074,0.088438235,0.02822696,1
ISIC_0031953,0.64212850874465,0.0037287232,0.07586633,0.016986921,0.0033203356,0.003375373,0.010777149,0.40871367,0.45540318,0.021828393,1
ISIC_0033871,0.11137633980512031,0.0012797754,0.0017602174,0.0044207326,0.0011899563,0.0012514548,0.0046648458,0.018517299,0.9639349,0.0029807938,1
ISIC_0028085,0.09844999294656719,0.0033459396,0.066232175,0.07026527,0.003213223,0.0031324164,0.21025811,0.014688933,0.18785967,0.44100428,0
ISIC_0034153,0.19953193303038003,0.0002669167,0.4983953,0.05357155,0.0002881708,0.00025994598,0.010928961,0.05185304,0.051148027,0.3332881,0
ISIC_0031160,0.5721091247555871,0.0018563714,0.0087723015,0.010739381,0.0018934369,0.0019634792,0.008897072,0.32643434,0.6364049,0.0030387717,0
ISIC_0031474,0.1826348057830743,0.000598057,0.0030038317,0.24576758,0.000634839,0.0005878298,0.07497737,0.044560876,0.20395122,0.42591843,0
ISIC_0030851,0.09996561105617026,0.0018036449,0.009750575,0.063779145,0.0017193096,0.0017121049,0.05599345,0.015121788,0.8414202,0.008699809,0
ISIC_0033752,0.35252483160515746,0.00064468203,0.013530276,0.28684747,0.0006650306,0.0006624239,0.02655805,0.13656385,0.08347767,0.45105058,1
ISIC_0033865,0.1839702649666572,0.0003815602,0.00283929,0.8946973,0.0004778089,0.0003893538,0.0022916629,0.045122262,0.021396182,0.032404628,0
ISIC_0031872,0.1416569746196167,0.0034622268,0.081102386,0.2734335,0.003824496,0.0032030642,0.31974864,0.028615018,0.13913873,0.14747195,0
ISIC_0034070,0.26320580045351666,0.00043474857,0.036431793,0.3208273,0.00042732278,0.00040058812,0.0031163692,0.08298042,0.55375797,0.0016234386,0
ISIC_0030845,0.553889676230997,0.0025641208,0.0024336963,0.0031309181,0.0024115453,0.002420602,0.01449399,0.30696929,0.6617386,0.0038372227,0
ISIC_0033186,0.8962957781856978,0.0020640604,0.0017622858,0.01710583,0.0022897099,0.0020720018,0.0074519366,0.8238411,0.14069213,0.0027210258,1
ISIC_0034262,0.32141203498252563,0.0037930352,0.015475175,0.019328522,0.0036110312,0.003804108,0.022624372,0.11653858,0.80334073,0.0114845615,1
ISIC_0032313,0.4776568086176436,0.0015699243,0.36032495,0.05059151,0.0016378429,0.0017325471,0.0061741653,0.23337136,0.33864635,0.0059514306,1
ISIC_0032221,0.12540252109287858,0.0024250422,0.00842367,0.013117525,0.0025603448,0.0022477496,0.06771621,0.023005797,0.87735146,0.0031522356,0
ISIC_0024770,0.11868999123314578,0.0014229357,0.07492452,0.31885657,0.0015303522,0.0013360382,0.010009704,0.02081577,0.014586153,0.556518,0
ISIC_0033299,0.9744010405758998,0.0006408954,0.0029740136,0.004277624,0.0006082268,0.0005817741,0.0030189704,0.9736153,0.011829193,0.0024539912,1
ISIC_0033583,0.08183781266850781,0.0002470312,0.0069786394,0.5421614,0.00027110323,0.00021766718,0.009021647,0.010242578,0.10083385,0.330026,0
ISIC_0029674,0.05802996397298134,0.0007673285,0.0091651315,0.62647384,0.00090720475,0.000758901,0.008424687,0.0049459296,0.03246448,0.31609258,0
ISIC_0027419,0.5074451752623488,0.00080192817,0.13414562,0.40752456,0.0007557465,0.00076158385,0.0030740898,0.26068386,0.049521282,0.14273143,0
ISIC_0033310,0.23733472529259259,0.00026241923,0.25416017,0.0017393411,0.00021045683,0.00020821477,0.64646196,0.06963924,0.009887382,0.017430758,1
ISIC_0029902,0.08536129915411839,0.0061226827,0.031876888,0.1616865,0.0057739518,0.0053289603,0.17060596,0.011138332,0.52245617,0.0850106,0
ISIC_0031127,0.6361358003696908,0.001141777,0.015000825,0.23439693,0.0012944232,0.0011021958,0.0032788534,0.40118346,0.3315544,0.011047114,0
ISIC_0032244,0.7357253603190375,0.0006994073,0.0059796046,0.30828398,0.0007347705,0.000693946,0.006424834,0.5393359,0.12699524,0.010852374,1
ISIC_0027948,0.07900593607706907,0.0011285221,0.0070480965,0.055295497,0.0010202851,0.0010230432,0.041462045,0.009542122,0.8785143,0.004966,0
ISIC_0029161,0.401161551027309,0.000654658,0.028090635,0.2707901,0.0005632307,0.0006107536,0.26872325,0.17096257,0.13803984,0.12156496,0
ISIC_0033833,0.07723617611202162,0.0025760268,0.008083153,0.08922871,0.0024548245,0.0024247565,0.15622981,0.009113407,0.7212633,0.008626017,0
ISIC_0033708,0.16219150038467106,0.00044123197,0.21226168,0.5905387,0.00043510698,0.00038332577,0.02889265,0.03629198,0.018437756,0.112317674,1
ISIC_0032376,0.4371357532983512,0.0005639678,0.15298238,0.038553566,0.00056709134,0.00054752355,0.33876547,0.1989851,0.26774815,0.0012867859,0
ISIC_0033696,0.5527755449358351,0.0004073822,0.04100026,0.0199571,0.00037498187,0.0003263139,0.5636439,0.3058036,0.058565754,0.0099206995,1
ISIC_0034046,0.3493758460449884,0.0020000902,0.0022673428,0.011696908,0.0016980261,0.0017445525,0.012316924,0.13446856,0.77056783,0.06323974,1
ISIC_0034185,0.14651174661860158,0.0026829478,0.0024467902,0.0058323015,0.0026079162,0.0026267013,0.012093238,0.030371666,0.9387049,0.0026334499,0
ISIC_0025600,0.07283061203418675,0.0007534483,0.6835533,0.027327448,0.0007213505,0.0007288755,0.20771658,0.008077226,0.053970944,0.017150737,0
ISIC_0030574,0.13090865901272047,0.001279776,0.39635333,0.016600544,0.0010889671,0.001267698,0.45202002,0.024858126,0.07160185,0.034929678,0
ISIC_0033925,0.7817390274471596,0.00080707803,0.0759626,0.088361755,0.0008601225,0.0007885505,0.1735659,0.61311036,0.03468973,0.011854027,1
ISIC_0033509,0.1553953523049154,0.00027648004,0.013170525,0.80217564,0.0002987623,0.00030746427,0.011335633,0.033680152,0.11856715,0.020188197,0
ISIC_0024624,0.16128988721742338,0.000932912,0.054846473,0.5743419,0.0011011072,0.00090169435,0.02248439,0.035941496,0.06476577,0.24468432,1
ISIC_0033364,0.21015237582828447,0.001435582,0.016297994,0.09772759,0.001357667,0.0013575419,0.02172227,0.056645233,0.2011603,0.6022958,0
ISIC_0034232,0.0885532898026666,0.008594396,0.015639445,0.11364784,0.008016187,0.0075115836,0.08025196,0.011972382,0.7295037,0.024862533,0
ISIC_0030086,0.236015109739403,0.0048250677,0.0026158018,0.010289871,0.0042079384,0.0039172117,0.015016018,0.06898425,0.8802927,0.009851041,0
ISIC_0032150,0.08051839222625984,0.0018259991,0.040957253,0.37751356,0.001905462,0.0016496739,0.34601563,0.009914033,0.18100245,0.0392159,0
ISIC_0028219,0.1119093838888313,0.0015382468,0.026394023,0.06763219,0.0014205377,0.0015050279,0.013658518,0.018681664,0.855566,0.01360361,1
ISIC_0033866,0.05623239845985556,0.0006978411,0.014430302,0.7819975,0.00075338426,0.000689357,0.0056550503,0.004605506,0.07212186,0.119049184,0
ISIC_0030709,0.20428860634486315,0.0009823738,0.059147675,0.23997732,0.0008876473,0.0009736046,0.033229824,0.053979523,0.60375124,0.007070812,0
ISIC_0031323,0.07582751036495804,0.0047016907,0.026139144,0.30371162,0.0043584774,0.0041353675,0.0628794,0.008777224,0.5601701,0.025127007,0
ISIC_0030053,0.250593534651089,0.00076709344,0.14880593,0.35474804,0.00075579557,0.0007717128,0.017374808,0.07635743,0.34956548,0.050853767,0
ISIC_0033380,0.10381465054243397,0.005815496,0.007784364,0.13103443,0.005571054,0.004791882,0.1387,0.01624048,0.5185734,0.17148894,0
ISIC_0034058,0.07049686776976724,0.0003270117,0.57225174,0.0110715525,0.00027557136,0.0002959004,0.0042238683,0.007546799,0.0020859966,0.4019215,0
