name,pred,d7ft_0,d7ft_1,d7ft_2,d7ft_3,d7ft_4,d7ft_5,d7ft_6,d7ft_7,d7ft_8,true
ISIC_0028498,0.5708190546846887,0.004918826,0.008753459,0.13697104,0.0043952162,0.0027404784,0.0023580515,0.118628554,0.71846193,0.0027725138,0
ISIC_0027859,0.6236072307741392,0.069639765,0.03703348,0.49016705,0.036951233,0.010403979,0.023196278,0.1714571,0.15065224,0.010498894,0
ISIC_0030591,0.5692200061033262,0.008143912,0.010503817,0.014492394,0.018529207,0.0039801733,0.0044123107,0.1172752,0.8189505,0.0037125454,0
ISIC_0031366,0.33507007969677877,7.228553e-05,0.00013854392,0.00034359025,0.00020179537,0.00032893612,0.00027286095,0.014863344,0.98347324,0.0003054223,0
ISIC_0025396,0.230077781662677,4.326011e-05,0.00014195805,3.785472e-05,0.00017966927,0.00018626997,0.00021569795,0.0030616445,0.99596876,0.00016490287,0
ISIC_0031922,0.438351298406928,0.13630925,0.63719505,0.05001622,0.11624595,0.0017291878,0.0017502094,0.041882865,0.013038891,0.0018322803,0
ISIC_0031377,0.5079762198330291,0.00025040025,0.0016928408,0.0029887198,0.0007076575,0.0006922482,0.00054591976,0.0742849,0.9181393,0.00069797726,1
ISIC_0026103,0.4048301226252124,6.4678796e-05,0.00017623464,0.00042073335,0.00026019153,0.00024541246,0.00030267515,0.03086181,0.9674155,0.0002525608,0
ISIC_0027190,0.7278216622146182,0.00062048365,0.00039809334,0.038260415,0.0009617411,0.0013911902,0.000663339,0.3370651,0.6191817,0.0014579418,1
ISIC_0032126,0.7039954782149801,0.0042041903,0.01352171,0.0074958536,0.008259253,0.004060693,0.004617539,0.290487,0.66325665,0.00409716,0
ISIC_0031394,0.6166660819199832,0.016836204,0.16198106,0.22639227,0.012528344,0.00815161,0.010928566,0.1635273,0.39152738,0.008127241,0
ISIC_0028878,0.7544676205457289,0.013003592,0.01047977,0.3061212,0.008995333,0.0069065476,0.003043683,0.39620194,0.24820998,0.007038013,1
ISIC_0031306,0.1606334855594348,9.831002e-05,0.00024020132,7.329748e-05,0.00036959662,0.00021707382,0.0004977787,0.00042810335,0.9978549,0.00022083987,0
ISIC_0030817,0.7215269380483035,0.0002148469,0.00018143967,0.012095726,0.00043811282,0.0005357383,0.00026474483,0.32419592,0.6615144,0.0005591794,0
ISIC_0025651,0.9237033571519765,0.0010366713,0.039595686,0.0010305467,0.002459377,0.0006731231,0.0014106092,0.89567995,0.05748489,0.0006291209,1
ISIC_0031698,0.25066152443938744,0.0011813034,0.46972343,0.00063962914,0.0015868776,0.0009880014,0.025245622,0.004503926,0.49516574,0.0009654372,0
ISIC_0028964,0.24466460381486332,0.008713877,0.09660584,0.096807264,0.004274232,0.0027059924,0.004075707,0.004046853,0.7799164,0.002853863,0
ISIC_0032186,0.761789832155126,0.004211449,0.027542358,0.08015132,0.003450522,0.0029401106,0.0022365616,0.41379878,0.46276975,0.0028991902,0
